File,MOS,STD,height,width,DisplayHeight,DisplayWidth,framerate,Bitrate,Content,resolution,DMOS
sat_2_1248x540_30_500kbps_.mp4,53.159,2.554,540,1248,952,2204,30,500kbps,sat_2,540p,73.269
sat_2_1664x720_30_500kbps_.mp4,42.953,2.554,720,1664,952,2204,30,500kbps,sat_2,720p,63.063
sat_2_832x360_30_800kbps_.mp4,60.38,2.554,360,832,952,2204,30,800kbps,sat_2,360p,80.49
sat_2_1108x480_30_800kbps_.mp4,62.258,2.554,480,1108,954,2204,30,800kbps,sat_2,480p,82.368
sat_2_1248x540_30_800kbps_.mp4,60.817,2.554,540,1248,952,2204,30,800kbps,sat_2,540p,80.927
sat_2_1664x720_30_800kbps_.mp4,58.837,2.554,720,1664,952,2204,30,800kbps,sat_2,720p,78.947
sat_2_832x360_30_pristine_.mp4,66.564,2.554,360,832,952,2204,30,pristine,sat_2,360p,86.674
sat_2_1108x480_30_pristine_.mp4,79.211,2.554,480,1108,954,2204,30,pristine,sat_2,480p,99.321
sat_2_1248x540_30_pristine_.mp4,77.871,2.554,540,1248,952,2204,30,pristine,sat_2,540p,97.981
sat_2_1664x720_30_pristine_.mp4,79.89,2.554,720,1664,952,2204,30,pristine,sat_2,720p,100.0
sonic_1_360x640_30_250kbps_.mp4,12.353,2.427,640,360,1920,1080,30,250kbps,sonic_1,360p,27.227
sonic_1_480x852_30_250kbps_.mp4,14.473,2.427,852,480,1916,1080,30,250kbps,sonic_1,480p,29.347
sonic_1_540x960_30_250kbps_.mp4,17.424,2.427,960,540,1920,1080,30,250kbps,sonic_1,540p,32.298
sonic_1_720x1280_30_250kbps_.mp4,24.644,2.427,1280,720,1920,1080,30,250kbps,sonic_1,720p,39.518
sonic_1_360x640_30_2mbps_.mp4,60.851,2.427,640,360,1920,1080,30,2mbps,sonic_1,360p,75.725
sonic_1_480x852_30_2mbps_.mp4,66.434,2.427,852,480,1916,1080,30,2mbps,sonic_1,480p,81.308
sonic_1_540x960_30_2mbps_.mp4,65.573,2.427,960,540,1920,1080,30,2mbps,sonic_1,540p,80.447
sonic_1_720x1280_30_2mbps_.mp4,61.24,2.427,1280,720,1920,1080,30,2mbps,sonic_1,720p,76.114
sonic_1_360x640_30_500kbps_.mp4,36.355,2.427,640,360,1920,1080,30,500kbps,sonic_1,360p,51.229
sonic_1_480x852_30_500kbps_.mp4,29.685,2.427,852,480,1916,1080,30,500kbps,sonic_1,480p,44.559
sonic_1_540x960_30_500kbps_.mp4,25.489,2.427,960,540,1920,1080,30,500kbps,sonic_1,540p,40.363
sonic_1_720x1280_30_500kbps_.mp4,26.705,2.427,1280,720,1920,1080,30,500kbps,sonic_1,720p,41.579
sonic_1_360x640_30_800kbps_.mp4,45.701,2.427,640,360,1920,1080,30,800kbps,sonic_1,360p,60.575
sonic_1_480x852_30_800kbps_.mp4,47.209,2.427,852,480,1916,1080,30,800kbps,sonic_1,480p,62.083
sonic_1_540x960_30_800kbps_.mp4,40.11,2.427,960,540,1920,1080,30,800kbps,sonic_1,540p,54.984
sonic_1_720x1280_30_800kbps_.mp4,31.025,2.427,1280,720,1920,1080,30,800kbps,sonic_1,720p,45.899
sonic_1_360x640_30_pristine_.mp4,69.623,2.427,640,360,1920,1080,30,pristine,sonic_1,360p,84.497
sonic_1_480x852_30_pristine_.mp4,77.059,2.427,852,480,1916,1080,30,pristine,sonic_1,480p,91.933
sonic_1_540x960_30_pristine_.mp4,83.131,2.427,960,540,1920,1080,30,pristine,sonic_1,540p,98.005
sonic_1_720x1280_30_pristine_.mp4,85.126,2.427,1280,720,1920,1080,30,pristine,sonic_1,720p,100.0
sonic_2_360x640_30_250kbps_.mp4,16.365,2.917,640,360,1920,1080,30,250kbps,sonic_2,360p,34.912
sonic_2_480x852_30_250kbps_.mp4,15.173,2.917,852,480,1916,1080,30,250kbps,sonic_2,480p,33.72
sonic_2_540x960_30_250kbps_.mp4,16.17,2.917,960,540,1920,1080,30,250kbps,sonic_2,540p,34.717
sonic_2_720x1280_30_250kbps_.mp4,22.377,2.917,1280,720,1920,1080,30,250kbps,sonic_2,720p,40.924
sonic_2_360x640_30_2mbps_.mp4,61.651,2.917,640,360,1920,1080,30,2mbps,sonic_2,360p,80.198
sonic_2_480x852_30_2mbps_.mp4,65.379,2.917,852,480,1916,1080,30,2mbps,sonic_2,480p,83.926
sonic_2_540x960_30_2mbps_.mp4,64.552,2.917,960,540,1920,1080,30,2mbps,sonic_2,540p,83.099
sonic_2_720x1280_30_2mbps_.mp4,64.984,2.917,1280,720,1920,1080,30,2mbps,sonic_2,720p,83.531
sonic_2_360x640_30_500kbps_.mp4,37.222,2.917,640,360,1920,1080,30,500kbps,sonic_2,360p,55.769
sonic_2_480x852_30_500kbps_.mp4,31.844,2.917,852,480,1916,1080,30,500kbps,sonic_2,480p,50.391
sonic_2_540x960_30_500kbps_.mp4,33.63,2.917,960,540,1920,1080,30,500kbps,sonic_2,540p,52.177
sonic_2_720x1280_30_500kbps_.mp4,33.747,2.917,1280,720,1920,1080,30,500kbps,sonic_2,720p,52.294
sonic_2_360x640_30_800kbps_.mp4,53.312,2.917,640,360,1920,1080,30,800kbps,sonic_2,360p,71.859
sonic_2_480x852_30_800kbps_.mp4,49.103,2.917,852,480,1916,1080,30,800kbps,sonic_2,480p,67.65
sonic_2_540x960_30_800kbps_.mp4,43.488,2.917,960,540,1920,1080,30,800kbps,sonic_2,540p,62.035
sonic_2_720x1280_30_800kbps_.mp4,37.962,2.917,1280,720,1920,1080,30,800kbps,sonic_2,720p,56.509
sonic_2_360x640_30_pristine_.mp4,68.957,2.917,640,360,1920,1080,30,pristine,sonic_2,360p,87.504
sonic_2_480x852_30_pristine_.mp4,77.173,2.917,852,480,1916,1080,30,pristine,sonic_2,480p,95.72
sonic_2_540x960_30_pristine_.mp4,76.274,2.917,960,540,1920,1080,30,pristine,sonic_2,540p,94.821
sonic_2_720x1280_30_pristine_.mp4,81.453,2.917,1280,720,1920,1080,30,pristine,sonic_2,720p,100.0
stateofsurvival_1_832x360_30_250kbps_.mp4,52.174,2.023,360,832,952,2204,30,250kbps,stateofsurvival_1,360p,71.677
stateofsurvival_1_1108x480_30_250kbps_.mp4,44.655,2.023,480,1108,954,2204,30,250kbps,stateofsurvival_1,480p,64.158
stateofsurvival_1_1248x540_30_250kbps_.mp4,47.221,2.023,540,1248,952,2204,30,250kbps,stateofsurvival_1,540p,66.724
stateofsurvival_1_1664x720_30_250kbps_.mp4,37.061,2.023,720,1664,952,2204,30,250kbps,stateofsurvival_1,720p,56.564
stateofsurvival_1_832x360_30_2mbps_.mp4,64.391,2.023,360,832,952,2204,30,2mbps,stateofsurvival_1,360p,83.894
stateofsurvival_1_1108x480_30_2mbps_.mp4,75.875,2.023,480,1108,954,2204,30,2mbps,stateofsurvival_1,480p,95.378
stateofsurvival_1_1248x540_30_2mbps_.mp4,74.716,2.023,540,1248,952,2204,30,2mbps,stateofsurvival_1,540p,94.219
stateofsurvival_1_1664x720_30_2mbps_.mp4,76.302,2.023,720,1664,952,2204,30,2mbps,stateofsurvival_1,720p,95.805
stateofsurvival_1_832x360_30_500kbps_.mp4,60.795,2.023,360,832,952,2204,30,500kbps,stateofsurvival_1,360p,80.298
stateofsurvival_1_1108x480_30_500kbps_.mp4,64.191,2.023,480,1108,954,2204,30,500kbps,stateofsurvival_1,480p,83.694
stateofsurvival_1_1248x540_30_500kbps_.mp4,68.998,2.023,540,1248,952,2204,30,500kbps,stateofsurvival_1,540p,88.501
stateofsurvival_1_1664x720_30_500kbps_.mp4,59.314,2.023,720,1664,952,2204,30,500kbps,stateofsurvival_1,720p,78.817
stateofsurvival_1_832x360_30_800kbps_.mp4,64.334,2.023,360,832,952,2204,30,800kbps,stateofsurvival_1,360p,83.837
stateofsurvival_1_1108x480_30_800kbps_.mp4,69.766,2.023,480,1108,954,2204,30,800kbps,stateofsurvival_1,480p,89.269
stateofsurvival_1_1248x540_30_800kbps_.mp4,73.324,2.023,540,1248,952,2204,30,800kbps,stateofsurvival_1,540p,92.827
stateofsurvival_1_1664x720_30_800kbps_.mp4,70.082,2.023,720,1664,952,2204,30,800kbps,stateofsurvival_1,720p,89.585
stateofsurvival_1_832x360_30_pristine_.mp4,67.606,2.023,360,832,952,2204,30,pristine,stateofsurvival_1,360p,87.109
stateofsurvival_1_1108x480_30_pristine_.mp4,75.48,2.023,480,1108,954,2204,30,pristine,stateofsurvival_1,480p,94.983
stateofsurvival_1_1248x540_30_pristine_.mp4,76.24,2.023,540,1248,952,2204,30,pristine,stateofsurvival_1,540p,95.743
stateofsurvival_1_1664x720_30_pristine_.mp4,80.497,2.023,720,1664,952,2204,30,pristine,stateofsurvival_1,720p,100.0
stateofsurvival_2_832x360_30_250kbps_.mp4,31.661,2.458,360,832,952,2204,30,250kbps,stateofsurvival_2,360p,49.838
stateofsurvival_2_1108x480_30_250kbps_.mp4,29.599,2.458,480,1108,954,2204,30,250kbps,stateofsurvival_2,480p,47.776
stateofsurvival_2_1248x540_30_250kbps_.mp4,26.196,2.458,540,1248,952,2204,30,250kbps,stateofsurvival_2,540p,44.373
stateofsurvival_2_1664x720_30_250kbps_.mp4,24.734,2.458,720,1664,952,2204,30,250kbps,stateofsurvival_2,720p,42.911
stateofsurvival_2_832x360_30_2mbps_.mp4,73.906,2.458,360,832,952,2204,30,2mbps,stateofsurvival_2,360p,92.083
stateofsurvival_2_1108x480_30_2mbps_.mp4,75.998,2.458,480,1108,954,2204,30,2mbps,stateofsurvival_2,480p,94.175
stateofsurvival_2_1248x540_30_2mbps_.mp4,74.515,2.458,540,1248,952,2204,30,2mbps,stateofsurvival_2,540p,92.692
stateofsurvival_2_1664x720_30_2mbps_.mp4,73.148,2.458,720,1664,952,2204,30,2mbps,stateofsurvival_2,720p,91.325
stateofsurvival_2_832x360_30_500kbps_.mp4,52.317,2.458,360,832,952,2204,30,500kbps,stateofsurvival_2,360p,70.494
stateofsurvival_2_1108x480_30_500kbps_.mp4,49.849,2.458,480,1108,954,2204,30,500kbps,stateofsurvival_2,480p,68.026
stateofsurvival_2_1248x540_30_500kbps_.mp4,46.119,2.458,540,1248,952,2204,30,500kbps,stateofsurvival_2,540p,64.296
stateofsurvival_2_1664x720_30_500kbps_.mp4,43.868,2.458,720,1664,952,2204,30,500kbps,stateofsurvival_2,720p,62.045
stateofsurvival_2_832x360_30_800kbps_.mp4,61.602,2.458,360,832,952,2204,30,800kbps,stateofsurvival_2,360p,79.779
stateofsurvival_2_1108x480_30_800kbps_.mp4,55.58,2.458,480,1108,954,2204,30,800kbps,stateofsurvival_2,480p,73.757
stateofsurvival_2_1248x540_30_800kbps_.mp4,60.15,2.458,540,1248,952,2204,30,800kbps,stateofsurvival_2,540p,78.327
stateofsurvival_2_1664x720_30_800kbps_.mp4,49.966,2.458,720,1664,952,2204,30,800kbps,stateofsurvival_2,720p,68.143
stateofsurvival_2_832x360_30_pristine_.mp4,73.973,2.458,360,832,952,2204,30,pristine,stateofsurvival_2,360p,92.15
stateofsurvival_2_1108x480_30_pristine_.mp4,83.574,2.458,480,1108,954,2204,30,pristine,stateofsurvival_2,480p,101.751
stateofsurvival_2_1248x540_30_pristine_.mp4,81.462,2.458,540,1248,952,2204,30,pristine,stateofsurvival_2,540p,99.639
stateofsurvival_2_1664x720_30_pristine_.mp4,81.823,2.458,720,1664,952,2204,30,pristine,stateofsurvival_2,720p,100.0
wwe_1_360x720_30_250kbps_.mp4,48.631,2.643,720,360,2160,1080,30,250kbps,wwe_1,360p,65.401
wwe_1_480x960_30_250kbps_.mp4,46.09,2.643,960,480,2160,1080,30,250kbps,wwe_1,480p,62.86
wwe_1_540x1080_30_250kbps_.mp4,41.644,2.643,1080,540,2160,1080,30,250kbps,wwe_1,540p,58.414
wwe_1_720x1440_30_250kbps_.mp4,41.524,2.643,1440,720,2160,1080,30,250kbps,wwe_1,720p,58.294
wwe_1_360x720_30_2mbps_.mp4,64.407,2.643,720,360,2160,1080,30,2mbps,wwe_1,360p,81.177
wwe_1_480x960_30_2mbps_.mp4,73.557,2.643,960,480,2160,1080,30,2mbps,wwe_1,480p,90.327
wwe_1_540x1080_30_2mbps_.mp4,75.495,2.643,1080,540,2160,1080,30,2mbps,wwe_1,540p,92.265
wwe_1_720x1440_30_2mbps_.mp4,81.773,2.643,1440,720,2160,1080,30,2mbps,wwe_1,720p,98.543
wwe_1_360x720_30_500kbps_.mp4,58.005,2.643,720,360,2160,1080,30,500kbps,wwe_1,360p,74.775
wwe_1_480x960_30_500kbps_.mp4,60.385,2.643,960,480,2160,1080,30,500kbps,wwe_1,480p,77.155
wwe_1_540x1080_30_500kbps_.mp4,60.911,2.643,1080,540,2160,1080,30,500kbps,wwe_1,540p,77.681
wwe_1_720x1440_30_500kbps_.mp4,57.797,2.643,1440,720,2160,1080,30,500kbps,wwe_1,720p,74.567
wwe_1_360x720_30_800kbps_.mp4,62.62,2.643,720,360,2160,1080,30,800kbps,wwe_1,360p,79.39
wwe_1_480x960_30_800kbps_.mp4,67.973,2.643,960,480,2160,1080,30,800kbps,wwe_1,480p,84.743
wwe_1_540x1080_30_800kbps_.mp4,69.442,2.643,1080,540,2160,1080,30,800kbps,wwe_1,540p,86.212
wwe_1_720x1440_30_800kbps_.mp4,77.739,2.643,1440,720,2160,1080,30,800kbps,wwe_1,720p,94.509
wwe_1_360x720_30_pristine_.mp4,65.831,2.643,720,360,2160,1080,30,pristine,wwe_1,360p,82.601
wwe_1_480x960_30_pristine_.mp4,72.259,2.643,960,480,2160,1080,30,pristine,wwe_1,480p,89.029
wwe_1_540x1080_30_pristine_.mp4,76.299,2.643,1080,540,2160,1080,30,pristine,wwe_1,540p,93.069
wwe_1_720x1440_30_pristine_.mp4,83.23,2.643,1440,720,2160,1080,30,pristine,wwe_1,720p,100.0
wwe_2_360x720_30_250kbps_.mp4,31.401,2.25,720,360,2160,1080,30,250kbps,wwe_2,360p,48.78
wwe_2_480x960_30_250kbps_.mp4,27.625,2.25,960,480,2160,1080,30,250kbps,wwe_2,480p,45.004
wwe_2_540x1080_30_250kbps_.mp4,30.071,2.25,1080,540,2160,1080,30,250kbps,wwe_2,540p,47.45
wwe_2_720x1440_30_250kbps_.mp4,26.439,2.25,1440,720,2160,1080,30,250kbps,wwe_2,720p,43.818
wwe_2_360x720_30_2mbps_.mp4,60.958,2.25,720,360,2160,1080,30,2mbps,wwe_2,360p,78.337
wwe_2_480x960_30_2mbps_.mp4,68.429,2.25,960,480,2160,1080,30,2mbps,wwe_2,480p,85.808
wwe_2_540x1080_30_2mbps_.mp4,69.458,2.25,1080,540,2160,1080,30,2mbps,wwe_2,540p,86.837
wwe_2_720x1440_30_2mbps_.mp4,75.252,2.25,1440,720,2160,1080,30,2mbps,wwe_2,720p,92.631
wwe_2_360x720_30_500kbps_.mp4,45.599,2.25,720,360,2160,1080,30,500kbps,wwe_2,360p,62.978
wwe_2_480x960_30_500kbps_.mp4,48.403,2.25,960,480,2160,1080,30,500kbps,wwe_2,480p,65.782
wwe_2_540x1080_30_500kbps_.mp4,40.947,2.25,1080,540,2160,1080,30,500kbps,wwe_2,540p,58.326
wwe_2_720x1440_30_500kbps_.mp4,34.394,2.25,1440,720,2160,1080,30,500kbps,wwe_2,720p,51.773
wwe_2_360x720_30_800kbps_.mp4,52.078,2.25,720,360,2160,1080,30,800kbps,wwe_2,360p,69.457
wwe_2_480x960_30_800kbps_.mp4,56.249,2.25,960,480,2160,1080,30,800kbps,wwe_2,480p,73.628
wwe_2_540x1080_30_800kbps_.mp4,58.203,2.25,1080,540,2160,1080,30,800kbps,wwe_2,540p,75.582
wwe_2_720x1440_30_800kbps_.mp4,48.987,2.25,1440,720,2160,1080,30,800kbps,wwe_2,720p,66.366
wwe_2_360x720_30_pristine_.mp4,67.685,2.25,720,360,2160,1080,30,pristine,wwe_2,360p,85.064
wwe_2_480x960_30_pristine_.mp4,75.961,2.25,960,480,2160,1080,30,pristine,wwe_2,480p,93.34
wwe_2_540x1080_30_pristine_.mp4,75.992,2.25,1080,540,2160,1080,30,pristine,wwe_2,540p,93.371
wwe_2_720x1440_30_pristine_.mp4,82.621,2.25,1440,720,2160,1080,30,pristine,wwe_2,720p,100.0
wwe_3_360x720_30_250kbps_.mp4,31.517,2.288,720,360,2160,1080,30,250kbps,wwe_3,360p,51.326
wwe_3_480x960_30_250kbps_.mp4,29.025,2.288,960,480,2160,1080,30,250kbps,wwe_3,480p,48.834
wwe_3_540x1080_30_250kbps_.mp4,29.934,2.288,1080,540,2160,1080,30,250kbps,wwe_3,540p,49.743
wwe_3_720x1440_30_250kbps_.mp4,28.937,2.288,1440,720,2160,1080,30,250kbps,wwe_3,720p,48.746
wwe_3_360x720_30_2mbps_.mp4,64.197,2.288,720,360,2160,1080,30,2mbps,wwe_3,360p,84.006
wwe_3_480x960_30_2mbps_.mp4,73.514,2.288,960,480,2160,1080,30,2mbps,wwe_3,480p,93.323
wwe_3_540x1080_30_2mbps_.mp4,73.894,2.288,1080,540,2160,1080,30,2mbps,wwe_3,540p,93.703
wwe_3_720x1440_30_2mbps_.mp4,78.375,2.288,1440,720,2160,1080,30,2mbps,wwe_3,720p,98.184
wwe_3_360x720_30_500kbps_.mp4,43.171,2.288,720,360,2160,1080,30,500kbps,wwe_3,360p,62.98
wwe_3_480x960_30_500kbps_.mp4,46.275,2.288,960,480,2160,1080,30,500kbps,wwe_3,480p,66.084
wwe_3_540x1080_30_500kbps_.mp4,45.233,2.288,1080,540,2160,1080,30,500kbps,wwe_3,540p,65.042
wwe_3_720x1440_30_500kbps_.mp4,35.563,2.288,1440,720,2160,1080,30,500kbps,wwe_3,720p,55.372
wwe_3_360x720_30_800kbps_.mp4,56.304,2.288,720,360,2160,1080,30,800kbps,wwe_3,360p,76.113
wwe_3_480x960_30_800kbps_.mp4,55.333,2.288,960,480,2160,1080,30,800kbps,wwe_3,480p,75.142
wwe_3_540x1080_30_800kbps_.mp4,58.023,2.288,1080,540,2160,1080,30,800kbps,wwe_3,540p,77.832
wwe_3_720x1440_30_800kbps_.mp4,52.539,2.288,1440,720,2160,1080,30,800kbps,wwe_3,720p,72.348
wwe_3_360x720_30_pristine_.mp4,64.811,2.288,720,360,2160,1080,30,pristine,wwe_3,360p,84.62
wwe_3_480x960_30_pristine_.mp4,71.568,2.288,960,480,2160,1080,30,pristine,wwe_3,480p,91.377
wwe_3_540x1080_30_pristine_.mp4,80.226,2.288,1080,540,2160,1080,30,pristine,wwe_3,540p,100.035
wwe_3_720x1440_30_pristine_.mp4,80.191,2.288,1440,720,2160,1080,30,pristine,wwe_3,720p,100.0
